word	count1	flag1	count0	flag0	all	score
日常生活	0	i	10	i	10	-1.0
缘于	0	p	10	p	10	-1.0
果园	0	n	10	n	10	-1.0
让给	0	v	10	v	10	-1.0
捎	0	v	10	v	10	-1.0
过度	0	n	10	n	10	-1.0
善待	0	v	10	v	10	-1.0
幸亏	0	d	10	d	10	-1.0
正值	0	n	10	n	10	-1.0
慢点	0	d	10	d	10	-1.0
糟	0	v	10	v	10	-1.0
酒精	0	n	10	n	10	-1.0
大臣	0	n	10	n	10	-1.0
没吃过	0	l	10	l	10	-1.0
挂面	0	n	10	n	10	-1.0
心甘情愿	0	i	10	i	10	-1.0
娇滴滴	0	z	10	z	10	-1.0
抑制	0	v	10	v	10	-1.0
叶君健	0	nr	10	nr	10	-1.0
运用	0	vn	10	vn	10	-1.0
成人	0	n	10	n	10	-1.0
困境	0	n	10	n	10	-1.0
拿不出	0	v	10	v	10	-1.0
米线	0	n	10	n	10	-1.0
火烧	0	n	10	n	10	-1.0
认知	0	v	10	v	10	-1.0
木王	0	n	10	n	10	-1.0
实则	0	n	10	n	10	-1.0
西南	0	ns	10	ns	10	-1.0
别急	0	a	10	a	10	-1.0
按时	0	d	10	d	10	-1.0
识字	0	n	10	n	10	-1.0
掐	0	v	10	v	10	-1.0
吃力	0	n	10	n	10	-1.0
笔记	0	n	10	n	10	-1.0
交钱	0	n	10	n	10	-1.0
抱歉	0	v	10	v	10	-1.0
沉稳	0	a	10	a	10	-1.0
文	0	ng	10	ng	10	-1.0
十岁	0	m	10	m	10	-1.0
二十岁	0	m	10	m	10	-1.0
消除	0	v	10	v	10	-1.0
德	0	j	10	j	10	-1.0
赞同	0	v	10	v	10	-1.0
男性	0	n	10	n	10	-1.0
鼓舞	0	v	10	v	10	-1.0
抗日	0	nz	10	nz	10	-1.0
享用	0	v	10	v	10	-1.0
西河	0	ns	10	ns	10	-1.0
宫	0	nr	10	nr	10	-1.0
利索	0	n	10	n	10	-1.0
居多	0	d	10	d	10	-1.0
中心点	0	n	10	n	10	-1.0
为生	0	v	10	v	10	-1.0
湖北	0	ns	10	ns	10	-1.0
赞叹	0	v	10	v	10	-1.0
总共	0	b	10	b	10	-1.0
硬生生	0	n	10	n	10	-1.0
日语	0	nz	10	nz	10	-1.0
向前走	0	nr	10	nr	10	-1.0
临走时	0	b	10	b	10	-1.0
强行	0	v	10	v	10	-1.0
吓人	0	v	10	v	10	-1.0
透露	0	v	10	v	10	-1.0
壮	0	v	10	v	10	-1.0
酒席	0	n	10	n	10	-1.0
喜庆	0	ns	10	ns	10	-1.0
腊月	0	t	10	t	10	-1.0
私人	0	n	10	n	10	-1.0
肿	0	n	10	n	10	-1.0
撇	0	v	10	v	10	-1.0
亲家	0	n	10	n	10	-1.0
带回	0	v	10	v	10	-1.0
回乡	0	v	10	v	10	-1.0
疏远	0	a	10	a	10	-1.0
史姐	0	nr	10	nr	10	-1.0
伤人	0	n	10	n	10	-1.0
此前	0	t	10	t	10	-1.0
陕北	0	ns	10	ns	10	-1.0
集市	0	n	10	n	10	-1.0
怪异	0	a	10	a	10	-1.0
不一会	0	l	10	l	10	-1.0
马路上	0	l	10	l	10	-1.0
打败	0	v	10	v	10	-1.0
差异	0	n	10	n	10	-1.0
大叫	0	v	10	v	10	-1.0
口音	0	n	10	n	10	-1.0
脸红	0	n	10	n	10	-1.0
自责	0	v	10	v	10	-1.0
碾	0	v	10	v	10	-1.0
不止一次	0	l	10	l	10	-1.0
校门口	0	n	10	n	10	-1.0
占领	0	v	10	v	10	-1.0
穿衣服	0	n	10	n	10	-1.0
表	0	v	10	v	10	-1.0
井水	0	ns	10	ns	10	-1.0
抚养	0	v	10	v	10	-1.0
不介意	0	l	10	l	10	-1.0
极度	0	d	10	d	10	-1.0
搜寻	0	v	10	v	10	-1.0
突破	0	vn	10	vn	10	-1.0
天赋	0	n	10	n	10	-1.0
相应	0	v	10	v	10	-1.0
巢	0	n	10	n	10	-1.0
教会	0	n	10	n	10	-1.0
了到	0	v	10	v	10	-1.0
岂能	0	v	10	v	10	-1.0
人生观	0	n	10	n	10	-1.0
知识分子	0	n	10	n	10	-1.0
山洞	0	ns	10	ns	10	-1.0
爬上去	0	v	10	v	10	-1.0
主持人	0	n	10	n	10	-1.0
过头	0	n	10	n	10	-1.0
旧址	0	n	10	n	10	-1.0
量	0	n	10	n	10	-1.0
团结	0	a	10	a	10	-1.0
外国	0	ns	10	ns	10	-1.0
危机	0	n	10	n	10	-1.0
持	0	v	10	v	10	-1.0
协议	0	n	10	n	10	-1.0
调解	0	v	10	v	10	-1.0
海南	0	ns	10	ns	10	-1.0
混乱	0	a	10	a	10	-1.0
平房	0	n	10	n	10	-1.0
文凭	0	n	10	n	10	-1.0
半斤	0	m	10	m	10	-1.0
南面	0	f	10	f	10	-1.0
止不住	0	v	10	v	10	-1.0
财	0	n	10	n	10	-1.0
冲上去	0	v	10	v	10	-1.0
上市	0	ns	10	ns	10	-1.0
端午节	0	t	10	t	10	-1.0
楚国	0	ns	10	ns	10	-1.0
主张	0	n	10	n	10	-1.0
诸侯	0	nr	10	nr	10	-1.0
各式	0	r	10	r	10	-1.0
烧纸	0	n	10	n	10	-1.0
喝粥	0	v	10	v	10	-1.0
话音刚落	0	n	10	n	10	-1.0
意愿	0	n	10	n	10	-1.0
猜想	0	v	10	v	10	-1.0
难堪	0	v	10	v	10	-1.0
观点	0	n	10	n	10	-1.0
稀罕	0	a	10	a	10	-1.0
白面	0	n	10	n	10	-1.0
父子	0	n	10	n	10	-1.0
体谅	0	v	10	v	10	-1.0
白堤	0	nr	10	nr	10	-1.0
行进	0	v	10	v	10	-1.0
转到	0	v	10	v	10	-1.0
站住	0	v	10	v	10	-1.0
碰上	0	v	10	v	10	-1.0
仰头	0	v	10	v	10	-1.0
第一场	0	m	10	m	10	-1.0
十月	0	t	10	t	10	-1.0
挑选	0	v	10	v	10	-1.0
以免	0	c	10	c	10	-1.0
购买	0	v	10	v	10	-1.0
下巴	0	n	10	n	10	-1.0
盐	0	n	10	n	10	-1.0
协调	0	v	10	v	10	-1.0
邻居们	0	n	10	n	10	-1.0
袜子	0	n	10	n	10	-1.0
很多很多	0	m	10	m	10	-1.0
清清楚楚	0	z	10	z	10	-1.0
法国	0	ns	10	ns	10	-1.0
闲人	0	n	10	n	10	-1.0
点着	0	v	10	v	10	-1.0
加以	0	v	10	v	10	-1.0
戒指	0	n	10	n	10	-1.0
发酵	0	v	10	v	10	-1.0
成分	0	n	10	n	10	-1.0
淘汰	0	v	10	v	10	-1.0
很漂亮	0	n	10	n	10	-1.0
一说	0	u	10	u	10	-1.0
大大咧咧	0	z	10	z	10	-1.0
强势	0	n	10	n	10	-1.0
拦住	0	v	10	v	10	-1.0
塑料袋	0	n	10	n	10	-1.0
回忆起	0	i	10	i	10	-1.0
帅气	0	n	10	n	10	-1.0
七嘴八舌	0	i	10	i	10	-1.0
老伴儿	0	nr	10	nr	10	-1.0
一度	0	mq	10	mq	10	-1.0
新奇	0	nrt	10	nrt	10	-1.0
罢休	0	v	10	v	10	-1.0
七年	0	m	10	m	10	-1.0
跳进	0	v	10	v	10	-1.0
擅长	0	v	10	v	10	-1.0
现状	0	n	10	n	10	-1.0
秀水	0	n	10	n	10	-1.0
棍子	0	n	10	n	10	-1.0
改成	0	v	10	v	10	-1.0
鼻涕	0	n	10	n	10	-1.0
眼镜	0	n	10	n	10	-1.0
侄女	0	n	10	n	10	-1.0
慈祥	0	nr	10	nr	10	-1.0
发火	0	v	10	v	10	-1.0
驱车	0	n	10	n	10	-1.0
坐车	0	v	10	v	10	-1.0
热心	0	n	10	n	10	-1.0
一两个	0	m	10	m	10	-1.0
不屑	0	v	10	v	10	-1.0
五十	0	m	10	m	10	-1.0
睁眼	0	n	10	n	10	-1.0
见习	0	v	10	v	10	-1.0
腼腆	0	a	10	a	10	-1.0
琢磨	0	v	10	v	10	-1.0
公正	0	nr	10	nr	10	-1.0
树洞	0	n	10	n	10	-1.0
熊仔	0	nr	10	nr	10	-1.0
大拇指	0	n	10	n	10	-1.0
排除	0	v	10	v	10	-1.0
此外	0	c	10	c	10	-1.0
前年	0	t	10	t	10	-1.0
多半	0	m	10	m	10	-1.0
地站	0	n	10	n	10	-1.0
不长	0	v	10	v	10	-1.0
实力	0	n	10	n	10	-1.0
两样	0	r	10	r	10	-1.0
信誓旦旦	0	i	10	i	10	-1.0
总书记	0	n	10	n	10	-1.0
真要	0	d	10	d	10	-1.0
杆	0	q	10	q	10	-1.0
毛泽东	0	nr	10	nr	10	-1.0
大好	0	d	10	d	10	-1.0
敦煌	0	ns	10	ns	10	-1.0
冲击	0	vn	10	vn	10	-1.0
遗产	0	vn	10	vn	10	-1.0
了来	0	v	10	v	10	-1.0
偏远	0	d	10	d	10	-1.0
种地	0	n	10	n	10	-1.0
玩意儿	0	n	10	n	10	-1.0
隔离	0	v	10	v	10	-1.0
澡	0	ng	10	ng	10	-1.0
治	0	v	10	v	10	-1.0
不平	0	n	10	n	10	-1.0
建成	0	v	10	v	10	-1.0
棺材	0	n	10	n	10	-1.0
五一	0	m	10	m	10	-1.0
第三	0	m	10	m	10	-1.0
一方面	0	mq	10	mq	10	-1.0
低落	0	v	10	v	10	-1.0
吃不上	0	l	10	l	10	-1.0
消灭	0	v	10	v	10	-1.0
理所当然	0	i	10	i	10	-1.0
说说笑笑	0	l	10	l	10	-1.0
提示	0	v	10	v	10	-1.0
上街	0	ns	10	ns	10	-1.0
拴	0	v	10	v	10	-1.0
那晚	0	r	10	r	10	-1.0
郊外	0	s	10	s	10	-1.0
兄弟姐妹	0	n	10	n	10	-1.0
特产	0	n	10	n	10	-1.0
米粉	0	nr	10	nr	10	-1.0
保住	0	v	10	v	10	-1.0
广泛	0	a	10	a	10	-1.0
冒烟	0	v	10	v	10	-1.0
最小	0	a	10	a	10	-1.0
合影	0	n	10	n	10	-1.0
仇恨	0	n	10	n	10	-1.0
文友	0	n	10	n	10	-1.0
西部	0	f	10	f	10	-1.0
余地	0	n	10	n	10	-1.0
后头	0	n	10	n	10	-1.0
傻瓜	0	n	10	n	10	-1.0
改善	0	v	10	v	10	-1.0
同学聚会	0	n	10	n	10	-1.0
方向盘	0	n	10	n	10	-1.0
童	0	nr	10	nr	10	-1.0
好坏	0	v	10	v	10	-1.0
疲劳	0	a	10	a	10	-1.0
全体	0	n	10	n	10	-1.0
几种	0	m	10	m	10	-1.0
深圳	0	ns	10	ns	10	-1.0
拨通	0	v	10	v	10	-1.0
大喊	0	v	10	v	10	-1.0
退出	0	v	10	v	10	-1.0
法则	0	n	10	n	10	-1.0
重要性	0	n	10	n	10	-1.0
交警	0	j	10	j	10	-1.0
忐忑不安	0	i	10	i	10	-1.0
期	0	n	10	n	10	-1.0
70	0	m	10	m	10	-1.0
隐瞒	0	v	10	v	10	-1.0
门边	0	s	10	s	10	-1.0
体	0	n	10	n	10	-1.0
新村	0	ns	10	ns	10	-1.0
隔三差五	0	l	10	l	10	-1.0
眼皮	0	n	10	n	10	-1.0
惨	0	a	10	a	10	-1.0
储蓄	0	n	10	n	10	-1.0
孟丽	0	nr	10	nr	10	-1.0
基地	0	n	10	n	10	-1.0
任教	0	n	10	n	10	-1.0
论坛	0	n	10	n	10	-1.0
偏僻	0	a	10	a	10	-1.0
窟	0	ng	10	ng	10	-1.0
动员	0	n	10	n	10	-1.0
谈论着	0	l	10	l	10	-1.0
安装	0	v	10	v	10	-1.0
下放	0	v	10	v	10	-1.0
领队	0	n	10	n	10	-1.0
有说有笑	0	l	10	l	10	-1.0
周到	0	v	10	v	10	-1.0
殷勤	0	nr	10	nr	10	-1.0
炒米	0	n	10	n	10	-1.0
欢头	0	v	10	v	10	-1.0
国家级	0	b	10	b	10	-1.0
责任感	0	n	10	n	10	-1.0
瞒	0	v	10	v	10	-1.0
平方公里	0	q	10	q	10	-1.0
一块儿	0	d	10	d	10	-1.0
亏待	0	v	10	v	10	-1.0
移民	0	n	10	n	10	-1.0
学历	0	n	10	n	10	-1.0
一通	0	m	10	m	10	-1.0
走动	0	v	10	v	10	-1.0
两辆	0	m	10	m	10	-1.0
报销	0	v	10	v	10	-1.0
前两天	0	i	10	i	10	-1.0
Batik	0	eng	10	eng	10	-1.0
冰车	0	n	10	n	10	-1.0
动物园	0	n	10	n	10	-1.0
难题	0	n	10	n	10	-1.0
照料	0	n	10	n	10	-1.0
厨师	0	n	10	n	10	-1.0
包装	0	v	10	v	10	-1.0
小猫	0	n	10	n	10	-1.0
泾阳	0	ns	10	ns	10	-1.0
真不知道	0	i	10	i	10	-1.0
科	0	n	10	n	10	-1.0
洗碗	0	n	10	n	10	-1.0
与此同时	0	c	10	c	10	-1.0
垃圾桶	0	n	10	n	10	-1.0
金蛋	0	n	10	n	10	-1.0
发短信	0	j	10	j	10	-1.0
工	0	n	10	n	10	-1.0
分布	0	v	10	v	10	-1.0
顾及	0	v	10	v	10	-1.0
坐飞机	0	n	10	n	10	-1.0
没等	0	v	10	v	10	-1.0
很重	0	a	10	a	10	-1.0
来源	0	n	10	n	10	-1.0
老头儿	0	n	10	n	10	-1.0
张嘴	0	nr	10	nr	10	-1.0
军帽	0	n	10	n	10	-1.0
钢筋	0	n	10	n	10	-1.0
─	0	x	10	x	10	-1.0
抱抱	0	v	10	v	10	-1.0
名单	0	n	10	n	10	-1.0
批准	0	v	10	v	10	-1.0
冒出	0	v	10	v	10	-1.0
搜	0	v	10	v	10	-1.0
过关	0	v	10	v	10	-1.0
档次	0	n	10	n	10	-1.0
老太	0	n	10	n	10	-1.0
摩擦	0	vn	10	vn	10	-1.0
张口	0	nr	10	nr	10	-1.0
豆浆	0	n	10	n	10	-1.0
不要脸	0	l	10	l	10	-1.0
荤	0	ng	10	ng	10	-1.0
跌倒	0	v	10	v	10	-1.0
耳光	0	n	10	n	10	-1.0
工作者	0	n	10	n	10	-1.0
回家吧	0	n	10	n	10	-1.0
闺女	0	n	10	n	10	-1.0
输给	0	v	10	v	10	-1.0
辅读	0	v	10	v	10	-1.0
名著	0	n	10	n	10	-1.0
分公司	0	n	10	n	10	-1.0
西装	0	n	10	n	10	-1.0
二胡	0	n	10	n	10	-1.0
工程师	0	n	10	n	10	-1.0
书桌	0	n	10	n	10	-1.0
宋家	0	nrfg	10	nrfg	10	-1.0
会计师	0	n	10	n	10	-1.0
德善	0	ns	10	ns	10	-1.0
公事	0	n	10	n	10	-1.0
洗衣机	0	n	10	n	10	-1.0
回娘家	0	n	10	n	10	-1.0
工程队	0	n	10	n	10	-1.0
出警	0	v	10	v	10	-1.0
沉吟	0	v	10	v	10	-1.0
四宝	0	nz	10	nz	10	-1.0
别哭	0	v	10	v	10	-1.0
投诉	0	v	10	v	10	-1.0
导航仪	0	n	10	n	10	-1.0
小兔子	0	nr	10	nr	10	-1.0
雷母	0	nr	10	nr	10	-1.0
分钱	0	v	10	v	10	-1.0
张嘉佳	0	nr	10	nr	10	-1.0
胡搅蛮缠	0	i	10	i	10	-1.0
关向梅	0	nr	10	nr	10	-1.0
方霏	0	nr	10	nr	10	-1.0
老爹	0	nr	10	nr	10	-1.0
砖瓦厂	0	n	10	n	10	-1.0
咬牙切齿	0	i	10	i	10	-1.0
员	0	q	10	q	10	-1.0
接手	0	v	10	v	10	-1.0
―	0	x	10	x	10	-1.0
看向	0	v	10	v	10	-1.0
萨姬	0	nr	10	nr	10	-1.0
帖子	0	n	10	n	10	-1.0
副驾驶	0	v	10	v	10	-1.0
新园	0	ns	10	ns	10	-1.0
片儿警	0	n	10	n	10	-1.0
摄像头	0	n	10	n	10	-1.0
国利	0	n	10	n	10	-1.0
笔录	0	n	10	n	10	-1.0
警力	0	n	10	n	10	-1.0
捣毁	0	v	10	v	10	-1.0
萧然	0	nr	10	nr	10	-1.0
杜局	0	n	10	n	10	-1.0
李林	0	nr	10	nr	10	-1.0
三立	0	b	10	b	10	-1.0
代县长	0	n	10	n	10	-1.0
长脚	0	ns	10	ns	10	-1.0
地走了	0	l	9	l	9	-1.0
治愈	0	v	9	v	9	-1.0
历代	0	n	9	n	9	-1.0
雕塑	0	n	9	n	9	-1.0
碑亭	0	n	9	n	9	-1.0
拄着	0	v	9	v	9	-1.0
封闭	0	v	9	v	9	-1.0
宗教	0	n	9	n	9	-1.0
藏族	0	nz	9	nz	9	-1.0
挡	0	v	9	v	9	-1.0
安置	0	v	9	v	9	-1.0
聪慧	0	a	9	a	9	-1.0
释然	0	z	9	z	9	-1.0
念念有词	0	i	9	i	9	-1.0
康复	0	nr	9	nr	9	-1.0
存活	0	vn	9	vn	9	-1.0
加工	0	vn	9	vn	9	-1.0
柬埔寨	0	ns	9	ns	9	-1.0
庞大	0	a	9	a	9	-1.0
试探	0	vn	9	vn	9	-1.0
似地	0	d	9	d	9	-1.0
祸	0	n	9	n	9	-1.0
放下包袱	0	n	9	n	9	-1.0
放大	0	v	9	v	9	-1.0
堂弟	0	n	9	n	9	-1.0
阻拦	0	v	9	v	9	-1.0
吵醒	0	v	9	v	9	-1.0
简简单单	0	z	9	z	9	-1.0
免不了	0	v	9	v	9	-1.0
演员	0	n	9	n	9	-1.0
当晚	0	t	9	t	9	-1.0
时日	0	n	9	n	9	-1.0
省城	0	n	9	n	9	-1.0
矫情	0	a	9	a	9	-1.0
拉起	0	v	9	v	9	-1.0
出入	0	v	9	v	9	-1.0
服务区	0	n	9	n	9	-1.0
面具	0	n	9	n	9	-1.0
人生路	0	n	9	n	9	-1.0
名气	0	n	9	n	9	-1.0
整日	0	b	9	b	9	-1.0
学到	0	v	9	v	9	-1.0
学问	0	n	9	n	9	-1.0
府	0	nr	9	nr	9	-1.0
耗费	0	v	9	v	9	-1.0
布	0	n	9	n	9	-1.0
小脚	0	n	9	n	9	-1.0
受尽	0	v	9	v	9	-1.0
平稳	0	a	9	a	9	-1.0
坐上	0	v	9	v	9	-1.0
迷路	0	n	9	n	9	-1.0
后遗症	0	n	9	n	9	-1.0
央求	0	v	9	v	9	-1.0
何苦	0	d	9	d	9	-1.0
不靠	0	v	9	v	9	-1.0
汉	0	j	9	j	9	-1.0
小混混	0	nr	9	nr	9	-1.0
一门	0	m	9	m	9	-1.0
再多	0	d	9	d	9	-1.0
老段	0	n	9	n	9	-1.0
取决于	0	v	9	v	9	-1.0
伟人	0	n	9	n	9	-1.0
大米	0	m	9	m	9	-1.0
俗话说	0	l	9	l	9	-1.0
前一天	0	t	9	t	9	-1.0
爱美	0	ns	9	ns	9	-1.0
探索	0	v	9	v	9	-1.0
聊着	0	v	9	v	9	-1.0
资产	0	n	9	n	9	-1.0
摘下来	0	l	9	l	9	-1.0
拜拜	0	ns	9	ns	9	-1.0
多一些	0	m	9	m	9	-1.0
乎	0	y	9	y	9	-1.0
室外	0	s	9	s	9	-1.0
化解	0	v	9	v	9	-1.0
柜台	0	n	9	n	9	-1.0
堕落	0	v	9	v	9	-1.0
大半	0	m	9	m	9	-1.0
匈奴	0	n	9	n	9	-1.0
源头	0	n	9	n	9	-1.0
警觉	0	n	9	n	9	-1.0
久而久之	0	i	9	i	9	-1.0
词语	0	n	9	n	9	-1.0
台儿庄	0	ns	9	ns	9	-1.0
增强	0	v	9	v	9	-1.0
电台	0	n	9	n	9	-1.0
馋	0	a	9	a	9	-1.0
流下来	0	l	9	l	9	-1.0
冷汗	0	nr	9	nr	9	-1.0
厢房	0	n	9	n	9	-1.0
核桃	0	n	9	n	9	-1.0
一户	0	m	9	m	9	-1.0
柴草	0	n	9	n	9	-1.0
劳力	0	n	9	n	9	-1.0
干事	0	n	9	n	9	-1.0
气馁	0	a	9	a	9	-1.0
胆怯	0	a	9	a	9	-1.0
阳	0	nr	9	nr	9	-1.0
消极	0	n	9	n	9	-1.0
嬉笑	0	v	9	v	9	-1.0
费劲	0	a	9	a	9	-1.0
走时	0	n	9	n	9	-1.0
恩	0	nr	9	nr	9	-1.0
师父	0	n	9	n	9	-1.0
出卖	0	v	9	v	9	-1.0
校门	0	n	9	n	9	-1.0
下课	0	v	9	v	9	-1.0
私下里	0	n	9	n	9	-1.0
当今	0	t	9	t	9	-1.0
警长	0	n	9	n	9	-1.0
重担	0	v	9	v	9	-1.0
脑门	0	n	9	n	9	-1.0
电线	0	n	9	n	9	-1.0
粮票	0	n	9	n	9	-1.0
一袋	0	m	9	m	9	-1.0
现有	0	b	9	b	9	-1.0
专	0	d	9	d	9	-1.0
打人	0	n	9	n	9	-1.0
沙地	0	n	9	n	9	-1.0
五点	0	m	9	m	9	-1.0
女方	0	n	9	n	9	-1.0
文静	0	n	9	n	9	-1.0
发自内心	0	l	9	l	9	-1.0
瑜伽	0	n	9	n	9	-1.0
副业	0	n	9	n	9	-1.0
己	0	r	9	r	9	-1.0
小男孩	0	n	9	n	9	-1.0
善	0	v	9	v	9	-1.0
回信	0	v	9	v	9	-1.0
庙里	0	ns	9	ns	9	-1.0
打仗	0	v	9	v	9	-1.0
木头	0	n	9	n	9	-1.0
中原	0	ns	9	ns	9	-1.0
一晃	0	a	9	a	9	-1.0
撰写	0	v	9	v	9	-1.0
少数	0	m	9	m	9	-1.0
按了	0	p	9	p	9	-1.0
竹竿	0	n	9	n	9	-1.0
其乐融融	0	nz	9	nz	9	-1.0
歉意	0	n	9	n	9	-1.0
写道	0	v	9	v	9	-1.0
理政	0	n	9	n	9	-1.0
想见	0	v	9	v	9	-1.0
竖	0	v	9	v	9	-1.0
惊呼	0	v	9	v	9	-1.0
两者	0	n	9	n	9	-1.0
猴子	0	n	9	n	9	-1.0
无趣	0	n	9	n	9	-1.0
互动	0	d	9	d	9	-1.0
下定决心	0	l	9	l	9	-1.0
异	0	vg	9	vg	9	-1.0
狠心	0	d	9	d	9	-1.0
军	0	n	9	n	9	-1.0
障碍	0	n	9	n	9	-1.0
反思	0	v	9	v	9	-1.0
恶劣	0	a	9	a	9	-1.0
氧气	0	n	9	n	9	-1.0
背诵	0	v	9	v	9	-1.0
真不	0	d	9	d	9	-1.0
积攒	0	v	9	v	9	-1.0
饭馆	0	n	9	n	9	-1.0
处境	0	n	9	n	9	-1.0
捂着	0	v	9	v	9	-1.0
退伍	0	v	9	v	9	-1.0
结识	0	n	9	n	9	-1.0
惊动	0	a	9	a	9	-1.0
暴露	0	v	9	v	9	-1.0
另一只	0	c	9	c	9	-1.0
跑步	0	n	9	n	9	-1.0
为重	0	v	9	v	9	-1.0
摩挲	0	v	9	v	9	-1.0
症状	0	n	9	n	9	-1.0
自以为是	0	l	9	l	9	-1.0
称赞	0	v	9	v	9	-1.0
回民	0	n	9	n	9	-1.0
花样	0	n	9	n	9	-1.0
断定	0	v	9	v	9	-1.0
哪一天	0	r	9	r	9	-1.0
价值观	0	n	9	n	9	-1.0
想方设法	0	i	9	i	9	-1.0
阿八	0	nr	9	nr	9	-1.0
鸡毛蒜皮	0	i	9	i	9	-1.0
看重	0	v	9	v	9	-1.0
平均	0	a	9	a	9	-1.0
暧昧	0	a	9	a	9	-1.0
小丫头	0	nr	9	nr	9	-1.0
奔驰	0	v	9	v	9	-1.0
短袖	0	b	9	b	9	-1.0
很高	0	a	9	a	9	-1.0
底气	0	n	9	n	9	-1.0
堰	0	ng	9	ng	9	-1.0
堤	0	n	9	n	9	-1.0
愕然	0	a	9	a	9	-1.0
面部	0	f	9	f	9	-1.0
外卖	0	v	9	v	9	-1.0
占用	0	v	9	v	9	-1.0
用钱	0	v	9	v	9	-1.0
买不到	0	v	9	v	9	-1.0
赶回	0	v	9	v	9	-1.0
买到	0	v	9	v	9	-1.0
除此之外	0	c	9	c	9	-1.0
不慎	0	a	9	a	9	-1.0
打游戏	0	l	9	l	9	-1.0
改革开放	0	nz	9	nz	9	-1.0
有点像	0	v	9	v	9	-1.0
捂	0	v	9	v	9	-1.0
抗击	0	vn	9	vn	9	-1.0
嫉妒	0	v	9	v	9	-1.0
叙述	0	v	9	v	9	-1.0
分到	0	v	9	v	9	-1.0
治好	0	v	9	v	9	-1.0
粪	0	n	9	n	9	-1.0
宠	0	v	9	v	9	-1.0
看不懂	0	v	9	v	9	-1.0
惊叹	0	v	9	v	9	-1.0
违心	0	v	9	v	9	-1.0
看不惯	0	v	9	v	9	-1.0
应酬	0	v	9	v	9	-1.0
顿饭	0	v	9	v	9	-1.0
接通	0	v	9	v	9	-1.0
出声	0	v	9	v	9	-1.0
习惯性	0	n	9	n	9	-1.0
看样子	0	l	9	l	9	-1.0
六点	0	m	9	m	9	-1.0
看穿	0	v	9	v	9	-1.0
离家出走	0	i	9	i	9	-1.0
客观	0	n	9	n	9	-1.0
破案	0	v	9	v	9	-1.0
智者	0	n	9	n	9	-1.0
献身	0	v	9	v	9	-1.0
空手	0	n	9	n	9	-1.0
一千	0	m	9	m	9	-1.0
哥们儿	0	n	9	n	9	-1.0
抹布	0	v	9	v	9	-1.0
隆重	0	a	9	a	9	-1.0
应对	0	v	9	v	9	-1.0
36	0	m	9	m	9	-1.0
进出	0	v	9	v	9	-1.0
抓到	0	v	9	v	9	-1.0
跌	0	v	9	v	9	-1.0
名义	0	n	9	n	9	-1.0
沁果	0	ns	9	ns	9	-1.0
智	0	ng	9	ng	9	-1.0
公共汽车	0	nt	9	nt	9	-1.0
不起眼	0	l	9	l	9	-1.0
老远	0	nr	9	nr	9	-1.0
台上	0	s	9	s	9	-1.0
磨	0	v	9	v	9	-1.0
抗拒	0	v	9	v	9	-1.0
好奇心	0	l	9	l	9	-1.0
交朋友	0	n	9	n	9	-1.0
最最	0	d	9	d	9	-1.0
十一点	0	m	9	m	9	-1.0
狼吞虎咽	0	i	9	i	9	-1.0
萍	0	nr	9	nr	9	-1.0
外地人	0	n	9	n	9	-1.0
单子	0	n	9	n	9	-1.0
吹牛	0	n	9	n	9	-1.0
19	0	m	9	m	9	-1.0
机票	0	n	9	n	9	-1.0
力度	0	n	9	n	9	-1.0
东海	0	ns	9	ns	9	-1.0
分数	0	n	9	n	9	-1.0
遭到	0	v	9	v	9	-1.0
逃出	0	v	9	v	9	-1.0
含有	0	v	9	v	9	-1.0
研究生	0	n	9	n	9	-1.0
操场	0	n	9	n	9	-1.0
师	0	ng	9	ng	9	-1.0
泥巴	0	n	9	n	9	-1.0
冰岛	0	ns	9	ns	9	-1.0
蚊子	0	n	9	n	9	-1.0
几把	0	m	9	m	9	-1.0
狡猾	0	a	9	a	9	-1.0
意味	0	n	9	n	9	-1.0
拉扯	0	v	9	v	9	-1.0
寄钱	0	v	9	v	9	-1.0
病毒	0	n	9	n	9	-1.0
不为	0	v	9	v	9	-1.0
老话	0	n	9	n	9	-1.0
佛塔	0	nz	9	nz	9	-1.0
恐慌	0	an	9	an	9	-1.0
珠溪	0	ns	9	ns	9	-1.0
古树	0	n	9	n	9	-1.0
旧事	0	n	9	n	9	-1.0
保密	0	n	9	n	9	-1.0
既是	0	c	9	c	9	-1.0
不同于	0	c	9	c	9	-1.0
正面	0	ad	9	ad	9	-1.0
人大	0	j	9	j	9	-1.0
地盘	0	n	9	n	9	-1.0
使唤	0	v	9	v	9	-1.0
嫩	0	a	9	a	9	-1.0
加速	0	v	9	v	9	-1.0
服从	0	v	9	v	9	-1.0
有心	0	a	9	a	9	-1.0
少许	0	m	9	m	9	-1.0
养猪场	0	n	9	n	9	-1.0
大喜	0	n	9	n	9	-1.0
琐事	0	n	9	n	9	-1.0
后生	0	n	9	n	9	-1.0
匮乏	0	v	9	v	9	-1.0
不亦乐乎	0	i	9	i	9	-1.0
调动	0	vn	9	vn	9	-1.0
幼小	0	n	9	n	9	-1.0
搅	0	v	9	v	9	-1.0
外文	0	n	9	n	9	-1.0
阿瑗	0	nr	9	nr	9	-1.0
这间	0	r	9	r	9	-1.0
南瓜	0	ns	9	ns	9	-1.0
级别	0	n	9	n	9	-1.0
买卖	0	v	9	v	9	-1.0
